"FL_DATE","OP_UNIQUE_CARRIER","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2018-05-01,"OH","RIC","Richmond, VA","VA","CLT","Charlotte, NC","NC","0915","0911",0.00,0.00,"1051",6.00,0.00,0.00,"",0.00,48.00,1.00,257.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","AGS","Augusta, GA","GA","2005","2003",0.00,0.00,"2053",0.00,0.00,0.00,"",0.00,29.00,1.00,140.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","TRI","Bristol/Johnson City/Kingsport, TN","TN","2000","1951",0.00,0.00,"2035",0.00,0.00,0.00,"",0.00,27.00,1.00,119.00,,,,,,
2018-05-01,"OH","PGV","Greenville, NC","NC","CLT","Charlotte, NC","NC","1730","1730",0.00,0.00,"1840",0.00,0.00,0.00,"",0.00,43.00,1.00,203.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","LYH","Lynchburg, VA","VA","2230","2228",0.00,0.00,"2333",1.00,0.00,0.00,"",0.00,32.00,1.00,175.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","GSP","Greer, SC","SC","1755","1750",0.00,0.00,"1925",0.00,0.00,0.00,"",0.00,71.00,1.00,515.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CAE","Columbia, SC","SC","1805","1800",0.00,0.00,"1851",0.00,0.00,0.00,"",0.00,28.00,1.00,88.00,,,,,,
2018-05-01,"OH","CAE","Columbia, SC","SC","DCA","Washington, DC","VA","1735","1717",0.00,0.00,"1825",0.00,0.00,0.00,"",0.00,60.00,1.00,408.00,,,,,,
2018-05-01,"OH","DAY","Dayton, OH","OH","CLT","Charlotte, NC","NC","0901","0858",0.00,0.00,"1026",0.00,0.00,0.00,"",0.00,64.00,1.00,370.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","DAY","Dayton, OH","OH","0850","0850",0.00,0.00,"1011",0.00,0.00,0.00,"",0.00,62.00,1.00,391.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","PNS","Pensacola, FL","FL","1120","1118",0.00,0.00,"1158",0.00,0.00,0.00,"",0.00,72.00,1.00,488.00,,,,,,
2018-05-01,"OH","PNS","Pensacola, FL","FL","CLT","Charlotte, NC","NC","1233","1233",0.00,0.00,"1512",0.00,0.00,0.00,"",0.00,79.00,1.00,488.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","GSP","Greer, SC","SC","1810","1801",0.00,0.00,"1910",11.00,0.00,0.00,"",0.00,17.00,1.00,75.00,,,,,,
2018-05-01,"OH","RIC","Richmond, VA","VA","CLT","Charlotte, NC","NC","1602","1600",0.00,0.00,"1714",0.00,0.00,0.00,"",0.00,50.00,1.00,257.00,,,,,,
2018-05-01,"OH","DAY","Dayton, OH","OH","DCA","Washington, DC","VA","0920","0946",26.00,1.00,"1116",37.00,1.00,0.00,"",0.00,74.00,1.00,391.00,0.00,0.00,11.00,0.00,26.00,
2018-05-01,"OH","CHO","Charlottesville, VA","VA","CLT","Charlotte, NC","NC","1751","1744",0.00,0.00,"1906",1.00,0.00,0.00,"",0.00,45.00,1.00,245.00,,,,,,
2018-05-01,"OH","MYR","Myrtle Beach, SC","SC","CLT","Charlotte, NC","NC","0550","0547",0.00,0.00,"0646",0.00,0.00,0.00,"",0.00,44.00,1.00,157.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","TLH","Tallahassee, FL","FL","1320","1341",21.00,1.00,"1448",0.00,0.00,0.00,"",0.00,55.00,1.00,386.00,,,,,,
2018-05-01,"OH","HPN","White Plains, NY","NY","DCA","Washington, DC","VA","0625","0625",0.00,0.00,"0726",0.00,0.00,0.00,"",0.00,46.00,1.00,234.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CAK","Akron, OH","OH","1545","1539",0.00,0.00,"1658",0.00,0.00,0.00,"",0.00,64.00,1.00,394.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","HSV","Huntsville, AL","AL","2230","2225",0.00,0.00,"2250",0.00,0.00,0.00,"",0.00,58.00,1.00,333.00,,,,,,
2018-05-01,"OH","MYR","Myrtle Beach, SC","SC","CLT","Charlotte, NC","NC","1951","1945",0.00,0.00,"2107",8.00,0.00,0.00,"",0.00,45.00,1.00,157.00,,,,,,
2018-05-01,"OH","GPT","Gulfport/Biloxi, MS","MS","CLT","Charlotte, NC","NC","0600","0548",0.00,0.00,"0835",0.00,0.00,0.00,"",0.00,83.00,1.00,577.00,,,,,,
2018-05-01,"OH","MKE","Milwaukee, WI","WI","CLT","Charlotte, NC","NC","1558","1557",0.00,0.00,"1912",4.00,0.00,0.00,"",0.00,101.00,1.00,651.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","MOB","Mobile, AL","AL","2215","2213",0.00,0.00,"2253",0.00,0.00,0.00,"",0.00,75.00,1.00,526.00,,,,,,
2018-05-01,"OH","MOB","Mobile, AL","AL","CLT","Charlotte, NC","NC","0600","0559",0.00,0.00,"0843",0.00,0.00,0.00,"",0.00,78.00,1.00,526.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","MSN","Madison, WI","WI","2045","2047",2.00,0.00,"2155",3.00,0.00,0.00,"",0.00,102.00,1.00,708.00,,,,,,
2018-05-01,"OH","DCA","Washington, DC","VA","PIT","Pittsburgh, PA","PA","0830","0821",0.00,0.00,"0915",0.00,0.00,0.00,"",0.00,38.00,1.00,204.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","TYS","Knoxville, TN","TN","0745","0736",0.00,0.00,"0838",0.00,0.00,0.00,"",0.00,31.00,1.00,177.00,,,,,,
2018-05-01,"OH","ORF","Norfolk, VA","VA","PHL","Philadelphia, PA","PA","0621","0631",10.00,0.00,"0733",3.00,0.00,0.00,"",0.00,45.00,1.00,212.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","ORF","Norfolk, VA","VA","2045","2043",0.00,0.00,"2145",0.00,0.00,0.00,"",0.00,36.00,1.00,212.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","CAE","Columbia, SC","SC","2049","2045",0.00,0.00,"2143",8.00,0.00,0.00,"",0.00,20.00,1.00,88.00,,,,,,
2018-05-01,"OH","TYS","Knoxville, TN","TN","CLT","Charlotte, NC","NC","0705","0655",0.00,0.00,"0811",0.00,0.00,0.00,"",0.00,36.00,1.00,177.00,,,,,,
2018-05-01,"OH","CLT","Charlotte, NC","NC","ROC","Rochester, NY","NY","2045","2040",0.00,0.00,"2242",3.00,0.00,0.00,"",0.00,81.00,1.00,573.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","CVG","Cincinnati, OH","KY","1522","1530",8.00,0.00,"1712",0.00,0.00,0.00,"",0.00,81.00,1.00,507.00,,,,,,
2018-05-01,"OH","PHL","Philadelphia, PA","PA","SAV","Savannah, GA","GA","2025","2019",0.00,0.00,"2204",0.00,0.00,0.00,"",0.00,84.00,1.00,629.00,,,,,,
2018-05-01,"OH","ROC","Rochester, NY","NY","CLT","Charlotte, NC","NC","0630","0626",0.00,0.00,"0812",0.00,0.00,0.00,"",0.00,84.00,1.00,573.00,,,,,,
2018-05-01,"OH","SAV","Savannah, GA","GA","PHL","Philadelphia, PA","PA","0757","0748",0.00,0.00,"0947",0.00,0.00,0.00,"",0.00,101.00,1.00,629.00,,,,,,
2018-05-01,"WN","AMA","Amarillo, TX","TX","LAS","Las Vegas, NV","NV","1435","1429",0.00,0.00,"1445",0.00,0.00,0.00,"",0.00,118.00,1.00,758.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","AUS","Austin, TX","TX","2000","1957",0.00,0.00,"2115",0.00,0.00,0.00,"",0.00,117.00,1.00,813.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","AUS","Austin, TX","TX","0820","0819",0.00,0.00,"0940",0.00,0.00,0.00,"",0.00,115.00,1.00,813.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","AUS","Austin, TX","TX","1330","1333",3.00,0.00,"1453",0.00,0.00,0.00,"",0.00,114.00,1.00,813.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BOS","Boston, MA","MA","2220","2222",2.00,0.00,"0056",1.00,0.00,0.00,"",0.00,124.00,1.00,946.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BOS","Boston, MA","MA","0820","0814",0.00,0.00,"1048",0.00,0.00,0.00,"",0.00,130.00,1.00,946.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BOS","Boston, MA","MA","1320","1319",0.00,0.00,"1550",0.00,0.00,0.00,"",0.00,135.00,1.00,946.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD","1905","1903",0.00,0.00,"2041",0.00,0.00,0.00,"",0.00,84.00,1.00,577.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD","1330","1329",0.00,0.00,"1502",0.00,0.00,0.00,"",0.00,82.00,1.00,577.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD","2110","2107",0.00,0.00,"2246",0.00,0.00,0.00,"",0.00,83.00,1.00,577.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD","1755","1752",0.00,0.00,"1935",0.00,0.00,0.00,"",0.00,86.00,1.00,577.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD","0605","0601",0.00,0.00,"0757",2.00,0.00,0.00,"",0.00,81.00,1.00,577.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD","1055","1051",0.00,0.00,"1232",0.00,0.00,0.00,"",0.00,84.00,1.00,577.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","CLE","Cleveland, OH","OH","2235","2227",0.00,0.00,"0011",0.00,0.00,0.00,"",0.00,81.00,1.00,554.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","CLE","Cleveland, OH","OH","0820","0821",1.00,0.00,"1006",1.00,0.00,0.00,"",0.00,79.00,1.00,554.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","CMH","Columbus, OH","OH","0825","0820",0.00,0.00,"0954",0.00,0.00,0.00,"",0.00,67.00,1.00,447.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","CMH","Columbus, OH","OH","2225","2220",0.00,0.00,"2346",0.00,0.00,0.00,"",0.00,67.00,1.00,447.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","CMH","Columbus, OH","OH","1530","1528",0.00,0.00,"1656",0.00,0.00,0.00,"",0.00,66.00,1.00,447.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DAL","Dallas, TX","TX","0940","0943",3.00,0.00,"1049",0.00,0.00,0.00,"",0.00,105.00,1.00,721.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DAL","Dallas, TX","TX","1320","1319",0.00,0.00,"1417",0.00,0.00,0.00,"",0.00,103.00,1.00,721.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DAL","Dallas, TX","TX","0740","0734",0.00,0.00,"0844",0.00,0.00,0.00,"",0.00,109.00,1.00,721.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DAL","Dallas, TX","TX","2120","2117",0.00,0.00,"2229",0.00,0.00,0.00,"",0.00,107.00,1.00,721.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DAL","Dallas, TX","TX","1925","1918",0.00,0.00,"2022",0.00,0.00,0.00,"",0.00,106.00,1.00,721.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA","0915","0915",0.00,0.00,"1056",0.00,0.00,0.00,"",0.00,83.00,1.00,547.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA","2035","2027",0.00,0.00,"2212",0.00,0.00,0.00,"",0.00,86.00,1.00,547.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA","1225","1220",0.00,0.00,"1358",0.00,0.00,0.00,"",0.00,83.00,1.00,547.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA","1525","1529",4.00,0.00,"1709",0.00,0.00,0.00,"",0.00,81.00,1.00,547.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DEN","Denver, CO","CO","0600","0619",19.00,1.00,"0733",18.00,1.00,0.00,"",0.00,174.00,1.00,1199.00,18.00,0.00,0.00,0.00,0.00,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DEN","Denver, CO","CO","2040","2127",47.00,1.00,"2255",55.00,1.00,0.00,"",0.00,167.00,1.00,1199.00,47.00,0.00,8.00,0.00,0.00,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DEN","Denver, CO","CO","1140","1136",0.00,0.00,"1247",0.00,0.00,0.00,"",0.00,174.00,1.00,1199.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DEN","Denver, CO","CO","1455","1455",0.00,0.00,"1604",0.00,0.00,0.00,"",0.00,168.00,1.00,1199.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DTW","Detroit, MI","MI","0825","0821",0.00,0.00,"1016",0.00,0.00,0.00,"",0.00,88.00,1.00,594.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DTW","Detroit, MI","MI","1555","1557",2.00,0.00,"1743",0.00,0.00,0.00,"",0.00,86.00,1.00,594.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","DTW","Detroit, MI","MI","2220","2212",0.00,0.00,"2358",0.00,0.00,0.00,"",0.00,88.00,1.00,594.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","FLL","Fort Lauderdale, FL","FL","1040","1042",2.00,0.00,"1225",0.00,0.00,0.00,"",0.00,84.00,1.00,581.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","FLL","Fort Lauderdale, FL","FL","0620","0617",0.00,0.00,"0805",0.00,0.00,0.00,"",0.00,84.00,1.00,581.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","FLL","Fort Lauderdale, FL","FL","1335","1334",0.00,0.00,"1512",0.00,0.00,0.00,"",0.00,84.00,1.00,581.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","FLL","Fort Lauderdale, FL","FL","1625","1622",0.00,0.00,"1814",0.00,0.00,0.00,"",0.00,85.00,1.00,581.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","FLL","Fort Lauderdale, FL","FL","2010","2002",0.00,0.00,"2139",0.00,0.00,0.00,"",0.00,82.00,1.00,581.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","GSP","Greer, SC","SC","2235","2229",0.00,0.00,"2334",4.00,0.00,0.00,"",0.00,34.00,1.00,153.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","GSP","Greer, SC","SC","1040","1036",0.00,0.00,"1121",0.00,0.00,0.00,"",0.00,30.00,1.00,153.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","GSP","Greer, SC","SC","1645","1641",0.00,0.00,"1729",0.00,0.00,0.00,"",0.00,35.00,1.00,153.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","HOU","Houston, TX","TX","1340","1355",15.00,1.00,"1455",0.00,0.00,0.00,"",0.00,100.00,1.00,696.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","HOU","Houston, TX","TX","0600","0556",0.00,0.00,"0659",0.00,0.00,0.00,"",0.00,105.00,1.00,696.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","HOU","Houston, TX","TX","1845","1851",6.00,0.00,"1948",0.00,0.00,0.00,"",0.00,100.00,1.00,696.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","HOU","Houston, TX","TX","2025","2028",3.00,0.00,"2129",0.00,0.00,0.00,"",0.00,100.00,1.00,696.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","HOU","Houston, TX","TX","0900","0855",0.00,0.00,"0954",0.00,0.00,0.00,"",0.00,105.00,1.00,696.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","HOU","Houston, TX","TX","2200","2155",0.00,0.00,"2256",0.00,0.00,0.00,"",0.00,103.00,1.00,696.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","IAD","Washington, DC","VA","0830","0827",0.00,0.00,"1001",0.00,0.00,0.00,"",0.00,80.00,1.00,534.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","IAD","Washington, DC","VA","1555","1556",1.00,0.00,"1733",0.00,0.00,0.00,"",0.00,79.00,1.00,534.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","IND","Indianapolis, IN","IN","0840","0837",0.00,0.00,"1005",0.00,0.00,0.00,"",0.00,64.00,1.00,432.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","IND","Indianapolis, IN","IN","1530","1533",3.00,0.00,"1657",0.00,0.00,0.00,"",0.00,64.00,1.00,432.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","IND","Indianapolis, IN","IN","2220","2213",0.00,0.00,"2334",0.00,0.00,0.00,"",0.00,64.00,1.00,432.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","JAX","Jacksonville, FL","FL","1330","1326",0.00,0.00,"1420",0.00,0.00,0.00,"",0.00,45.00,1.00,270.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","JAX","Jacksonville, FL","FL","2010","2002",0.00,0.00,"2109",0.00,0.00,0.00,"",0.00,46.00,1.00,270.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","JAX","Jacksonville, FL","FL","1100","1059",0.00,0.00,"1211",1.00,0.00,0.00,"",0.00,43.00,1.00,270.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAS","Las Vegas, NV","NV","1625","1620",0.00,0.00,"1738",0.00,0.00,0.00,"",0.00,242.00,1.00,1747.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAS","Las Vegas, NV","NV","0945","0943",0.00,0.00,"1104",0.00,0.00,0.00,"",0.00,243.00,1.00,1747.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAS","Las Vegas, NV","NV","1340","1337",0.00,0.00,"1453",0.00,0.00,0.00,"",0.00,241.00,1.00,1747.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAS","Las Vegas, NV","NV","2000","1959",0.00,0.00,"2133",3.00,0.00,0.00,"",0.00,248.00,1.00,1747.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAX","Los Angeles, CA","CA","1050","1056",6.00,0.00,"1248",0.00,0.00,0.00,"",0.00,262.00,1.00,1947.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAX","Los Angeles, CA","CA","2000","2008",8.00,0.00,"2154",0.00,0.00,0.00,"",0.00,262.00,1.00,1947.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LAX","Los Angeles, CA","CA","1530","1536",6.00,0.00,"1741",6.00,0.00,0.00,"",0.00,271.00,1.00,1947.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LGA","New York, NY","NY","1210","1209",0.00,0.00,"1411",0.00,0.00,0.00,"",0.00,107.00,1.00,762.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LGA","New York, NY","NY","1530","1529",0.00,0.00,"1741",0.00,0.00,0.00,"",0.00,107.00,1.00,762.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LGA","New York, NY","NY","0840","0837",0.00,0.00,"1054",0.00,0.00,0.00,"",0.00,113.00,1.00,762.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LGA","New York, NY","NY","0530","0528",0.00,0.00,"0723",0.00,0.00,0.00,"",0.00,104.00,1.00,762.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","LGA","New York, NY","NY","1935","2015",40.00,1.00,"2219",29.00,1.00,0.00,"",0.00,106.00,1.00,762.00,14.00,0.00,0.00,0.00,15.00,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCI","Kansas City, MO","MO","2225","2218",0.00,0.00,"2320",0.00,0.00,0.00,"",0.00,105.00,1.00,692.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCI","Kansas City, MO","MO","1215","1211",0.00,0.00,"1317",0.00,0.00,0.00,"",0.00,104.00,1.00,692.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCI","Kansas City, MO","MO","0830","0827",0.00,0.00,"0947",2.00,0.00,0.00,"",0.00,103.00,1.00,692.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCI","Kansas City, MO","MO","1530","1534",4.00,0.00,"1642",0.00,0.00,0.00,"",0.00,105.00,1.00,692.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL","1040","1046",6.00,0.00,"1213",3.00,0.00,0.00,"",0.00,63.00,1.00,404.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL","2005","2005",0.00,0.00,"2125",0.00,0.00,0.00,"",0.00,59.00,1.00,404.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL","1350","1356",6.00,0.00,"1510",0.00,0.00,0.00,"",0.00,59.00,1.00,404.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL","1615","1620",5.00,0.00,"1736",0.00,0.00,0.00,"",0.00,59.00,1.00,404.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL","0505","0459",0.00,0.00,"0616",0.00,0.00,0.00,"",0.00,58.00,1.00,404.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL","2205","2200",0.00,0.00,"2313",0.00,0.00,0.00,"",0.00,60.00,1.00,404.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MDW","Chicago, IL","IL","0650","0649",0.00,0.00,"0732",0.00,0.00,0.00,"",0.00,88.00,1.00,591.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MDW","Chicago, IL","IL","1325","1330",5.00,0.00,"1410",0.00,0.00,0.00,"",0.00,86.00,1.00,591.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MDW","Chicago, IL","IL","1505","1501",0.00,0.00,"1553",0.00,0.00,0.00,"",0.00,88.00,1.00,591.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MDW","Chicago, IL","IL","2055","2056",1.00,0.00,"2138",0.00,0.00,0.00,"",0.00,86.00,1.00,591.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MDW","Chicago, IL","IL","1855","1851",0.00,0.00,"1938",0.00,0.00,0.00,"",0.00,83.00,1.00,591.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MDW","Chicago, IL","IL","2255","2253",0.00,0.00,"2345",0.00,0.00,0.00,"",0.00,88.00,1.00,591.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MKE","Milwaukee, WI","WI","0830","0825",0.00,0.00,"0921",0.00,0.00,0.00,"",0.00,91.00,1.00,669.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MKE","Milwaukee, WI","WI","2255","2250",0.00,0.00,"2353",0.00,0.00,0.00,"",0.00,96.00,1.00,669.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MSP","Minneapolis, MN","MN","2220","2224",4.00,0.00,"0020",25.00,1.00,0.00,"",0.00,153.00,1.00,907.00,0.00,0.00,25.00,0.00,0.00,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MSP","Minneapolis, MN","MN","0830","0831",1.00,0.00,"1009",0.00,0.00,0.00,"",0.00,133.00,1.00,907.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MSY","New Orleans, LA","LA","1345","1349",4.00,0.00,"1411",0.00,0.00,0.00,"",0.00,66.00,1.00,425.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MSY","New Orleans, LA","LA","0955","0955",0.00,0.00,"1021",0.00,0.00,0.00,"",0.00,70.00,1.00,425.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MSY","New Orleans, LA","LA","1755","1746",0.00,0.00,"1836",6.00,0.00,0.00,"",0.00,64.00,1.00,425.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","MSY","New Orleans, LA","LA","2000","1955",0.00,0.00,"2013",0.00,0.00,0.00,"",0.00,62.00,1.00,425.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","OAK","Oakland, CA","CA","1530","1530",0.00,0.00,"1738",0.00,0.00,0.00,"",0.00,285.00,1.00,2130.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PBI","West Palm Beach/Palm Beach, FL","FL","1040","1039",0.00,0.00,"1215",0.00,0.00,0.00,"",0.00,84.00,1.00,545.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PBI","West Palm Beach/Palm Beach, FL","FL","2005","2001",0.00,0.00,"2137",0.00,0.00,0.00,"",0.00,80.00,1.00,545.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PHL","Philadelphia, PA","PA","0820","0818",0.00,0.00,"1020",0.00,0.00,0.00,"",0.00,100.00,1.00,666.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PHL","Philadelphia, PA","PA","2225","2220",0.00,0.00,"0013",0.00,0.00,0.00,"",0.00,96.00,1.00,666.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PHL","Philadelphia, PA","PA","1235","1253",18.00,1.00,"1501",21.00,1.00,0.00,"",0.00,101.00,1.00,666.00,18.00,0.00,3.00,0.00,0.00,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PHX","Phoenix, AZ","AZ","1835","1838",3.00,0.00,"1946",0.00,0.00,0.00,"",0.00,227.00,1.00,1587.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PHX","Phoenix, AZ","AZ","1040","1037",0.00,0.00,"1134",0.00,0.00,0.00,"",0.00,221.00,1.00,1587.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PIT","Pittsburgh, PA","PA","2240","2232",0.00,0.00,"0010",0.00,0.00,0.00,"",0.00,76.00,1.00,526.00,,,,,,
2018-05-01,"WN","ATL","Atlanta, GA","GA","PIT","Pittsburgh, PA","PA","0830","0830",0.00,0.00,"1017",2.00,0.00,0.00,"",0.00,76.00,1.00,526.00,,,,,,
